"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"471","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/nnncZIZ1bJ",FALSE,0,NA,2017-12-15 17:32:45,TRUE,NA,"941722712698912768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","whpldir",0,FALSE,FALSE,NA,NA
"472","Just sad we have come this far.  I guess all I can say is Happy Holidays.  Shame on you #StarbucksforLife https://t.co/jQB989nhzT",FALSE,0,NA,2017-12-15 17:31:12,FALSE,NA,"941722321483468800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PatrickRorie71",0,FALSE,FALSE,NA,NA
"473","Yeti is one cute icon for #StarbucksforLife go play! #givegood https://t.co/gJrJdMyOVZ",FALSE,0,NA,2017-12-15 17:30:14,FALSE,NA,"941722078822014978",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsMariaPR",0,FALSE,FALSE,NA,NA
"474","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/3rhorAogD0",FALSE,0,NA,2017-12-15 17:23:26,TRUE,NA,"941720367055458304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elliesheely",0,FALSE,FALSE,NA,NA
"475","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/O0qzgZXp1J",FALSE,0,NA,2017-12-15 17:21:10,TRUE,NA,"941719795883323392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnaLorenaGarci8",0,FALSE,FALSE,NA,NA
"476","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/f0dxPHdNJX",FALSE,0,NA,2017-12-15 17:18:17,TRUE,NA,"941719070218612736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Doug1022",0,FALSE,FALSE,NA,NA
"477","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/9tYWsOYC0F",FALSE,0,NA,2017-12-15 17:17:33,TRUE,NA,"941718885392269315",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shopping_Jim",0,FALSE,FALSE,NA,NA
"478","What are the best #Vegan coffees at @Starbucks and how to order them? Leave your comments below. Ì†ΩÌ±á‚Ä¶ https://t.co/tcqAfbb0ft",FALSE,1,NA,2017-12-15 17:16:32,TRUE,NA,"941718632165531648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmarJasika",0,FALSE,FALSE,NA,NA
"479","RT @KateTheGreat_82: Be kind to all ‚Äòtis the holiday season!!! #StarbucksforLife #GiveGood",FALSE,0,NA,2017-12-15 17:15:12,FALSE,NA,"941718295186587648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","courtkneebeee",1,TRUE,FALSE,NA,NA
"480","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",FALSE,0,NA,2017-12-15 17:14:26,FALSE,NA,"941718103779618821",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sam_dam01",575,TRUE,FALSE,NA,NA
"481","We got a Starbucks Card from a local business, but I'm adding it to son's school Angel Tree donation instead #GiveGood  #StarbucksforLife",FALSE,0,NA,2017-12-15 17:13:27,FALSE,NA,"941717854629457921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dolphin3303",0,FALSE,FALSE,NA,NA
"482","Starbucks Wifi hijacked its users for cryptocurrency mining - https://t.co/jcEKix8uQo #StarbucksforLife #starbucks‚Ä¶ https://t.co/Hj2Xthny3t",FALSE,0,NA,2017-12-15 17:13:25,TRUE,NA,"941717846572363777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cryptonewsbytes",1,FALSE,FALSE,NA,NA
"483","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/d7PA3Bj4nN",FALSE,0,NA,2017-12-15 17:12:11,TRUE,NA,"941717536520974336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Missourian51",0,FALSE,FALSE,NA,NA
"484","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/7TdjosBiOf",FALSE,0,NA,2017-12-15 17:11:03,TRUE,NA,"941717250175889409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kristie_kf",0,FALSE,FALSE,NA,NA
"485","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/MaYRYpieMN",FALSE,0,NA,2017-12-15 17:08:44,TRUE,NA,"941716667532500992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sharikayhunter",0,FALSE,FALSE,NA,NA
"486","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/kjyHdPOzuE",FALSE,0,NA,2017-12-15 17:08:33,TRUE,NA,"941716619838894080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","karen_lyles",0,FALSE,FALSE,NA,NA
"487","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/GPhburVjCJ",FALSE,0,NA,2017-12-15 17:07:00,TRUE,NA,"941716230175674369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2LEGIT2QUITBRIT",0,FALSE,FALSE,NA,NA
"488","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/H350pDxhyK",FALSE,0,NA,2017-12-15 17:03:31,TRUE,NA,"941715354597974017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2LEGIT2QUITBRIT",0,FALSE,FALSE,NA,NA
"489","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/vuxK8FFqC9",FALSE,0,NA,2017-12-15 17:01:22,TRUE,NA,"941714811855015937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TexDem_Dkos",0,FALSE,FALSE,NA,NA
"490","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/638AqH40sM",FALSE,0,NA,2017-12-15 17:00:18,TRUE,NA,"941714547026616320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TexDem_Dkos",0,FALSE,FALSE,NA,NA
"491","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/ZekMWRQ8qB",FALSE,0,NA,2017-12-15 17:00:11,TRUE,NA,"941714518136123392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","berniwomack",0,FALSE,FALSE,NA,NA
"492","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/F7WTvSZW29",FALSE,0,NA,2017-12-15 16:59:54,TRUE,NA,"941714444526202881",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TexDem_Dkos",0,FALSE,FALSE,NA,NA
"493","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/54387ciNFA",FALSE,0,NA,2017-12-15 16:59:04,TRUE,NA,"941714235259842560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TexDem_Dkos",0,FALSE,FALSE,NA,NA
"494","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/cQryza0ooy",FALSE,0,NA,2017-12-15 16:58:38,TRUE,NA,"941714124890832906",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TexDem_Dkos",0,FALSE,FALSE,NA,NA
"495","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/H0a5tAvRoS",FALSE,0,NA,2017-12-15 16:57:34,TRUE,NA,"941713859001442305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kimbadoodles",0,FALSE,FALSE,NA,NA
"496","Fun little game! #CoffeeRanger  #StarbucksforLife #coffeelover https://t.co/8PjJjbt6Wx",FALSE,0,NA,2017-12-15 16:57:28,FALSE,NA,"941713831377719297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kristi_Kirkland",0,FALSE,FALSE,NA,NA
"497","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/mh9novup95",FALSE,0,NA,2017-12-15 16:56:55,TRUE,NA,"941713693297004544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suepaulbsu",0,FALSE,FALSE,NA,NA
"498","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/r6nLtMeLv0",FALSE,0,NA,2017-12-15 16:56:02,TRUE,NA,"941713469971329030",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nidasia",0,FALSE,FALSE,NA,NA
"499","#givegood #starbucksforlife I love #mybux",FALSE,0,NA,2017-12-15 16:49:39,FALSE,NA,"941711866341900288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OoAunty",0,FALSE,FALSE,NA,NA
"500","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/Etnwi3BQec",FALSE,0,NA,2017-12-15 16:48:38,TRUE,NA,"941711608388161536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MissGRod",0,FALSE,FALSE,NA,NA
"501","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/ix1QAFiZHy",FALSE,0,NA,2017-12-15 16:43:28,TRUE,NA,"941710307398893568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SimplyyApple",0,FALSE,FALSE,NA,NA
"502","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/NwA3FWwHGo",FALSE,0,NA,2017-12-15 16:43:16,TRUE,NA,"941710256891101185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aubreystarr15",0,FALSE,FALSE,NA,NA
"503","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/U9qEeQc8QJ",FALSE,0,NA,2017-12-15 16:40:10,TRUE,NA,"941709478482681856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","monyakree",0,FALSE,FALSE,NA,NA
"504","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/1r4qBrUqqR",FALSE,0,NA,2017-12-15 16:33:16,TRUE,NA,"941707741856329728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ritter_elisa",0,FALSE,FALSE,NA,NA
"505","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/2qrvnVTCAQ",FALSE,0,NA,2017-12-15 16:29:58,TRUE,NA,"941706910364876800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joannalynae",0,FALSE,FALSE,NA,NA
"506","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/IejVNz1X9Y",FALSE,0,NA,2017-12-15 16:29:05,TRUE,NA,"941706690537381888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4thandLife",0,FALSE,FALSE,NA,NA
"507","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/R5kX5CWszT",FALSE,0,NA,2017-12-15 16:28:38,TRUE,NA,"941706578268508161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4thandLife",0,FALSE,FALSE,NA,NA
"508","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/FuXRkJ2MGO",FALSE,0,NA,2017-12-15 16:28:15,TRUE,NA,"941706479027081216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4thandLife",0,FALSE,FALSE,NA,NA
"509","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/XiIqp8F4Eu",FALSE,0,NA,2017-12-15 16:28:13,TRUE,NA,"941706470399397888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThreshaKilkenny",0,FALSE,FALSE,NA,NA
"510","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/UECzjkAiLB",FALSE,0,NA,2017-12-15 16:27:50,TRUE,NA,"941706376472088581",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ksdheaven",0,FALSE,FALSE,NA,NA
"511","Be kind to all ‚Äòtis the holiday season!!! #StarbucksforLife #GiveGood",FALSE,1,NA,2017-12-15 16:26:52,FALSE,NA,"941706133206478848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KateTheGreat_82",1,FALSE,FALSE,NA,NA
"512","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",FALSE,0,NA,2017-12-15 16:26:20,FALSE,NA,"941705995868352513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puzlpieces",575,TRUE,FALSE,NA,NA
"513","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/ldWxL7UslC",FALSE,0,NA,2017-12-15 16:25:32,TRUE,NA,"941705794818641920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4thandLife",0,FALSE,FALSE,NA,NA
"514","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/YTcWG31SHm",FALSE,0,NA,2017-12-15 16:25:26,TRUE,NA,"941705770554425349",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeffreySTrudeau",0,FALSE,FALSE,NA,NA
"515","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",FALSE,0,NA,2017-12-15 16:21:59,FALSE,NA,"941704904497917952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","psyceros",575,TRUE,FALSE,NA,NA
"516","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/VFYssKN5fi",FALSE,0,NA,2017-12-15 16:18:30,FALSE,NA,"941704024495181824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TashaB8D",0,FALSE,FALSE,NA,NA
"517","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/uS0Gu7lDyW",FALSE,0,NA,2017-12-15 16:18:09,TRUE,NA,"941703936171372544",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","penflair",0,FALSE,FALSE,NA,NA
"518","Pay it forward. Someone bought my coffee so I bought the next. Spread the love this holiday season! #givegood #StarbucksforLife",FALSE,1,NA,2017-12-15 16:18:03,FALSE,NA,"941703914440806400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j_getlow",0,FALSE,FALSE,NA,NA
"519","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/MdMYvb0bKN",FALSE,0,NA,2017-12-15 16:17:20,TRUE,NA,"941703731883671552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KChin27",0,FALSE,FALSE,NA,NA
"520","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/bLuJxFv3HI",FALSE,0,NA,2017-12-15 16:11:14,TRUE,NA,"941702196009189376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heytherehope",0,FALSE,FALSE,NA,NA
"521","I went #above&amp;beyond for two clients that took @Uber yesterday 1 to @Boulder and the other was a nice lady I took t‚Ä¶ https://t.co/GPqirSKnRp",FALSE,0,NA,2017-12-15 16:09:43,TRUE,NA,"941701815816536064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Metal_Juice911",0,FALSE,FALSE,NA,NA
"522","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/jlvcNFAZWy",FALSE,0,NA,2017-12-15 16:07:40,FALSE,NA,"941701300349267969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lauraegreenwald",0,FALSE,FALSE,NA,NA
"523","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/GKNTaeaG7P",FALSE,0,NA,2017-12-15 16:05:38,TRUE,NA,"941700788249923587",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BetterThangsBoo",0,FALSE,FALSE,NA,NA
"524","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/c3ZnoH9rkH",FALSE,0,NA,2017-12-15 16:04:10,TRUE,NA,"941700418228424705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mrspettypaws",0,FALSE,FALSE,NA,NA
"525","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",FALSE,0,NA,2017-12-15 16:04:06,FALSE,NA,"941700401035972609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Li_Li_D",575,TRUE,FALSE,NA,NA
"526","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",FALSE,0,NA,2017-12-15 15:58:08,FALSE,NA,"941698900590657537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KarenHowell20",575,TRUE,FALSE,NA,NA
"527","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/IwxnYyTqr9",FALSE,1,NA,2017-12-15 15:57:51,TRUE,NA,"941698827924291584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shawn48621235",0,FALSE,FALSE,NA,NA
"528","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/1RZw5xBFh5",FALSE,0,NA,2017-12-15 15:56:17,TRUE,NA,"941698433806508033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Violetaaa24",0,FALSE,FALSE,NA,NA
"529","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/g7XDtN3qDX",FALSE,1,NA,2017-12-15 15:55:37,TRUE,NA,"941698269075378179",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","USM81",0,FALSE,FALSE,NA,NA
"530","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",FALSE,0,NA,2017-12-15 15:51:54,FALSE,NA,"941697333825335297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Les1751",575,TRUE,FALSE,NA,NA
"531","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/qthb0b0GNs",FALSE,0,NA,2017-12-15 15:48:16,TRUE,NA,"941696416551981056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","briankawa",0,FALSE,FALSE,NA,NA
"532","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/oK92vJbVtw",FALSE,1,NA,2017-12-15 15:46:28,TRUE,NA,"941695965865627648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lionelektronik",0,FALSE,FALSE,NA,NA
"533","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/b36qMH8JpD",FALSE,0,NA,2017-12-15 15:44:04,TRUE,NA,"941695359381921792",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Judya1924",0,FALSE,FALSE,NA,NA
"534","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/NlbtYiWqiE",FALSE,0,NA,2017-12-15 15:43:24,TRUE,NA,"941695192058474496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BalletLI",0,FALSE,FALSE,NA,NA
"535","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/DscxpBIVFr",FALSE,0,NA,2017-12-15 15:42:44,TRUE,NA,"941695023103533056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BalletLI",0,FALSE,FALSE,NA,NA
"536","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/PYY1ZlPihK",FALSE,0,NA,2017-12-15 15:41:27,TRUE,NA,"941694702230888453",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BalletLI",0,FALSE,FALSE,NA,NA
"537","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/32VXsqoOKt",FALSE,0,NA,2017-12-15 15:40:35,TRUE,NA,"941694483929927681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BalletLI",0,FALSE,FALSE,NA,NA
"538","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/kgveoIvsK7",FALSE,0,NA,2017-12-15 15:40:02,TRUE,NA,"941694346650443777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BalletLI",0,FALSE,FALSE,NA,NA
"539","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/d36baka1zM",FALSE,0,NA,2017-12-15 15:39:42,FALSE,NA,"941694261728366593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ren_studio29",0,FALSE,FALSE,NA,NA
"540","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/aQV78m8s55",FALSE,0,NA,2017-12-15 15:38:52,FALSE,NA,"941694050867994624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RebekahEmehiser",0,FALSE,FALSE,NA,NA
"541","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/3uaNEOl0JO",FALSE,0,NA,2017-12-15 15:38:51,TRUE,NA,"941694048506695680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BalletLI",0,FALSE,FALSE,NA,NA
"542","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",FALSE,0,NA,2017-12-15 15:33:39,FALSE,NA,"941692739606818816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","lildorsey",575,TRUE,FALSE,NA,NA
"543","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",FALSE,0,NA,2017-12-15 15:32:48,FALSE,NA,"941692525269671936",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Morgan___Rhodes",575,TRUE,FALSE,NA,NA
"544","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/tWJeYUqIQu",FALSE,0,NA,2017-12-15 15:30:30,FALSE,NA,"941691946216710144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smorgan865",0,FALSE,FALSE,NA,NA
"545","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/8KV1ewoo28",FALSE,0,NA,2017-12-15 15:23:49,TRUE,NA,"941690264107622400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItzRaeRae49",0,FALSE,FALSE,NA,NA
"546","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",FALSE,0,NA,2017-12-15 15:19:53,FALSE,NA,"941689274801385472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LilV61",575,TRUE,FALSE,NA,NA
"547","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/TwkD0WpyLl",FALSE,0,NA,2017-12-15 15:15:54,TRUE,NA,"941688271981002755",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chuckwagon470",0,FALSE,FALSE,NA,NA
"548","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",FALSE,0,NA,2017-12-15 15:08:50,FALSE,NA,"941686495663964160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","shelby_lyn3",575,TRUE,FALSE,NA,NA
"549","#Star Wars #StarbucksforLife https://t.co/wl07LqnYws",FALSE,1,NA,2017-12-15 15:08:42,FALSE,NA,"941686461715419136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdiazg",0,FALSE,FALSE,NA,NA
"550","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/lDFBslspVc",FALSE,0,NA,2017-12-15 15:07:57,TRUE,NA,"941686273684713472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JessMelindaTay",0,FALSE,FALSE,NA,NA
"551","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/cdkkwLdM1L",FALSE,0,NA,2017-12-15 15:02:21,TRUE,NA,"941684864214069249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NormaLyNeurotic",0,FALSE,FALSE,NA,NA
