"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"485","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:52:20,FALSE,NA,"942165523852414976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joboblottie",3700,TRUE,FALSE,NA,NA
"486","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:51:37,FALSE,NA,"942165344004857856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hawkster2010",3700,TRUE,FALSE,NA,NA
"487","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:51:13,FALSE,NA,"942165244847251456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Joana_Rainbow",3700,TRUE,FALSE,NA,NA
"488","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:50:20,FALSE,NA,"942165022700130306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daddyof4heroz",3700,TRUE,FALSE,NA,NA
"489","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:49:47,FALSE,NA,"942164884594229249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b0ysinbandz",3700,TRUE,FALSE,NA,NA
"490","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:49:14,FALSE,NA,"942164744244523009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jocie_h",3700,TRUE,FALSE,NA,NA
"491","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:48:52,FALSE,NA,"942164651223031808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jelena_jt",3700,TRUE,FALSE,NA,NA
"492","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:48:06,FALSE,NA,"942164459371552771",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IaviestbeIle",3700,TRUE,FALSE,NA,NA
"493","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:47:46,FALSE,NA,"942164376055885826",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","missy_sb83",3700,TRUE,FALSE,NA,NA
"494","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:47:19,FALSE,NA,"942164264399310849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kgr55555",3700,TRUE,FALSE,NA,NA
"495","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:47:03,FALSE,NA,"942164194757169152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jess__powell",3700,TRUE,FALSE,NA,NA
"496","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:46:52,FALSE,NA,"942164150729498626",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Mybeebeez",3700,TRUE,FALSE,NA,NA
"497","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:45:38,FALSE,NA,"942163839700758528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Calijammer26",3700,TRUE,FALSE,NA,NA
"498","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:45:18,FALSE,NA,"942163757408677895",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FrenchCassy",3700,TRUE,FALSE,NA,NA
"499","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:44:53,FALSE,NA,"942163650466459654",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nin1420",3700,TRUE,FALSE,NA,NA
"500","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:44:13,FALSE,NA,"942163482660700162",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","catherineMcgil",3700,TRUE,FALSE,NA,NA
"501","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:43:54,FALSE,NA,"942163401660395520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MargaritaMatha",3701,TRUE,FALSE,NA,NA
"502","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:43:27,FALSE,NA,"942163290590818304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","katesanch",3701,TRUE,FALSE,NA,NA
"503","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:42:35,FALSE,NA,"942163072877293568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","katleea75",3701,TRUE,FALSE,NA,NA
"504","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:42:10,FALSE,NA,"942162966400643073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Heroesgirl314",3701,TRUE,FALSE,NA,NA
"505","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:41:19,FALSE,NA,"942162751530721280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tiawanawana",3701,TRUE,FALSE,NA,NA
"506","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:39:16,FALSE,NA,"942162235446710272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hollymolly1962",3701,TRUE,FALSE,NA,NA
"507","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:38:40,FALSE,NA,"942162087471730689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PierceParker1",3701,TRUE,FALSE,NA,NA
"508","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:38:18,FALSE,NA,"942161995775737857",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Mixalh22",3701,TRUE,FALSE,NA,NA
"509","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:37:51,FALSE,NA,"942161879887220736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClikCluck",3701,TRUE,FALSE,NA,NA
"510","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:37:17,FALSE,NA,"942161736571990026",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msb17__",3701,TRUE,FALSE,NA,NA
"511","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:36:22,FALSE,NA,"942161508976472065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharBioM",3701,TRUE,FALSE,NA,NA
"512","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:36:16,FALSE,NA,"942161482606931968",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","niece64",3701,TRUE,FALSE,NA,NA
"513","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:35:19,FALSE,NA,"942161241400803328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","livosbourneeee",3701,TRUE,FALSE,NA,NA
"514","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:35:12,FALSE,NA,"942161213915615232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kathlyn2124",3701,TRUE,FALSE,NA,NA
"515","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:35:11,FALSE,NA,"942161211025739777",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lilmissyc",3701,TRUE,FALSE,NA,NA
"516","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:35:10,FALSE,NA,"942161206063849472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beardedbiggsy",3701,TRUE,FALSE,NA,NA
"517","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:33:56,FALSE,NA,"942160894141911040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KarmaQueenP",3701,TRUE,FALSE,NA,NA
"518","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:33:35,FALSE,NA,"942160804857745409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jj198020000",3701,TRUE,FALSE,NA,NA
"519","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:33:25,FALSE,NA,"942160765460668416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mummyjar51",3701,TRUE,FALSE,NA,NA
"520","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:33:13,FALSE,NA,"942160713417674752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kajuncouponer",3701,TRUE,FALSE,NA,NA
"521","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:32:55,FALSE,NA,"942160640529109000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rania74Gr",3701,TRUE,FALSE,NA,NA
"522","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:32:32,FALSE,NA,"942160542038446080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CrazyChristina8",3701,TRUE,FALSE,NA,NA
"523","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:32:12,FALSE,NA,"942160456868814849",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ssaimma",3701,TRUE,FALSE,NA,NA
"524","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:32:04,FALSE,NA,"942160427190050816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andy_wedge",3701,TRUE,FALSE,NA,NA
"525","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:31:59,FALSE,NA,"942160403060072448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kona101",3701,TRUE,FALSE,NA,NA
"526","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:31:32,FALSE,NA,"942160291021967365",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FreeToBeFrankie",3701,TRUE,FALSE,NA,NA
"527","@davelackie Super #StarbucksAtHome",FALSE,0,"davelackie",2017-12-16 22:31:28,FALSE,"942001365315854336","942160274009804800","100766356","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paultowers44",0,FALSE,FALSE,NA,NA
"528","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:31:03,FALSE,NA,"942160168992870400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sithdog67",3701,TRUE,FALSE,NA,NA
"529","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:30:41,FALSE,NA,"942160077636734976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hammylegend",3701,TRUE,FALSE,NA,NA
"530","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:30:23,FALSE,NA,"942160003393314816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","trysmallthings",3701,TRUE,FALSE,NA,NA
"531","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:30:06,FALSE,NA,"942159931129679872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikeinchitown",3701,TRUE,FALSE,NA,NA
"532","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:30:05,FALSE,NA,"942159925530255360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LadyDiamondStro",3701,TRUE,FALSE,NA,NA
"533","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:29:54,FALSE,NA,"942159881133543425",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IamCindyBush",3701,TRUE,FALSE,NA,NA
"534","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:28:35,FALSE,NA,"942159546893635584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","leeritsoncomp",3701,TRUE,FALSE,NA,NA
"535","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:28:28,FALSE,NA,"942159517831311360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","demarisecats",3701,TRUE,FALSE,NA,NA
"536","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:27:46,FALSE,NA,"942159344233254913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AwesomeAmy8",3701,TRUE,FALSE,NA,NA
"537","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:26:26,FALSE,NA,"942159007736741888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baboompapalou",3701,TRUE,FALSE,NA,NA
"538","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:25:32,FALSE,NA,"942158781688901633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grrlonthecoast",3701,TRUE,FALSE,NA,NA
"539","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:24:35,FALSE,NA,"942158540147494912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZarGanmylife",3701,TRUE,FALSE,NA,NA
"540","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:23:30,FALSE,NA,"942158270231330816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Kendraflorence",3701,TRUE,FALSE,NA,NA
"541","@davelackie NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy… https://t.co/kz3UJSBi6z",FALSE,0,"davelackie",2017-12-16 22:23:09,TRUE,"942001365315854336","942158182729895937","100766356","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wiseat47",0,FALSE,FALSE,NA,NA
"542","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:23:03,FALSE,NA,"942158155332636672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AntheaLarkins",3701,TRUE,FALSE,NA,NA
"543","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:23:03,FALSE,NA,"942158154682519553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClariBear1012",3701,TRUE,FALSE,NA,NA
"544","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:23:02,FALSE,NA,"942158153600458752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AngelinaSilver5",3701,TRUE,FALSE,NA,NA
"545","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:22:58,FALSE,NA,"942158133153226754",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pmr555",3701,TRUE,FALSE,NA,NA
"546","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:22:55,FALSE,NA,"942158120754794496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Igotnewslippers",3701,TRUE,FALSE,NA,NA
"547","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:22:30,FALSE,NA,"942158015876255744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NICOLEJACQUOT1",3701,TRUE,FALSE,NA,NA
"548","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:21:55,FALSE,NA,"942157870585479178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrchipslytham",3701,TRUE,FALSE,NA,NA
"549","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:21:38,FALSE,NA,"942157799970234368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ROrebz",3701,TRUE,FALSE,NA,NA
"550","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:21:30,FALSE,NA,"942157767841927169",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fanny_BoyceAve",3701,TRUE,FALSE,NA,NA
"551","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:21:13,FALSE,NA,"942157696194707456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SATCHIE1",3701,TRUE,FALSE,NA,NA
"552","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:20:58,FALSE,NA,"942157631376027648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MATRIXALIVE",3701,TRUE,FALSE,NA,NA
"553","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:20:52,FALSE,NA,"942157606700929027",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MewzMe2",3701,TRUE,FALSE,NA,NA
"554","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:19:29,FALSE,NA,"942157256581361664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katieramsey50",3701,TRUE,FALSE,NA,NA
"555","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:19:22,FALSE,NA,"942157227191828480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RockDoc1975",3701,TRUE,FALSE,NA,NA
"556","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:19:21,FALSE,NA,"942157222972235777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonicaWalz",3701,TRUE,FALSE,NA,NA
"557","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:19:05,FALSE,NA,"942157159269355520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Linda29ddm",3701,TRUE,FALSE,NA,NA
"558","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:17:50,FALSE,NA,"942156841949319169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IoannaSeven",3701,TRUE,FALSE,NA,NA
"559","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:17:07,FALSE,NA,"942156663007666176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisathomas1981",3701,TRUE,FALSE,NA,NA
"560","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-16 22:16:48,FALSE,NA,"942156582569181184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wowcheckitout",3701,TRUE,FALSE,NA,NA
